"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Med17",1004.70563876457,0.129687957309818,0.0755353409844669,1.71691761259789,0.0859942263455389,0.194281564488431
"Med18",67.4903598291881,-0.741377786835252,0.242310156144711,-3.05962324745683,0.00221615582238853,0.00993077707588974
"Med19",737.06672193684,0.290744632353116,0.0829181329189659,3.50640592254115,0.00045420196570959,0.00251099336310439
"Med20",452.418274408277,-0.487946583400908,0.103509788828577,-4.71401390074324,2.42884082768773e-06,2.19289996380171e-05
"Med21",626.438402001329,-0.0996224534629295,0.11633636006152,-0.856331188376943,0.391814614660417,0.575617775761925
"Med22",977.048536976449,-0.234531549241695,0.079175239926336,-2.96218299382359,0.00305466178164124,0.0129983175364
"Med23",1034.40515629899,-0.0705428725157896,0.0722851457125113,-0.975897216785714,0.329115401500961,0.51242132304171
"Med24",1426.04449407495,0.238608599836329,0.0694006322731815,3.43813293943915,0.000585740059288244,0.00313356233097898
"Med25",1426.1403780334,0.0816801761435477,0.0661261144666331,1.23521814040296,0.216749329705517,0.383749591833031
"Med26",426.888094279322,0.102350190417829,0.102353709652873,0.99996561692726,0.317327147543015,0.500232415319911
"Med27",283.301545969381,0.263710712694202,0.121094821904427,2.17772080215232,0.0294268292320893,0.0840660925549887
"Med28",728.001237742203,-0.0114088192655475,0.0896169167482097,-0.127306536304993,0.898697787179084,0.947283780775435
"Med29",127.753230331852,0.409148737487864,0.176274339951827,2.32109073617679,0.0202819472607129,0.062390435267675
"Med30",310.478348681778,-0.0147828810367158,0.125257613726696,-0.118019820088312,0.90605195347492,0.951860594958686
"Med31",164.364479850761,-0.119334335131281,0.162182437035588,-0.735803070372505,0.461850552414643,0.640047885828529
"Med4",415.381993076411,0.0707920048199823,0.108450919971124,0.652756148484781,0.5139134980695,0.683948085023435
"Med6",240.731206325168,0.169352594744077,0.131356824770315,1.28925615429727,0.197309048597417,0.359519852973179
"Med7",401.687769095617,0.210786120897982,0.104331257662807,2.02035445196329,0.0433466344019687,0.113961943041469
"Med8",767.716863062749,0.185050805358756,0.0874059029272049,2.11714311232359,0.0342477037053906,0.0946515292003625
"Med9",519.787857904825,-0.000713798822607392,0.0997281784248835,-0.00715744370228355,0.994289234934638,0.998048872403871
"Med9os",4.28125099103512,0.838233509582084,1.00379392362867,0.835065335474348,0.403680922872573,0.586632361343068
"Medag",0,NA,NA,NA,NA,NA
"Mef2a",2272.87293264029,-0.0722339773029955,0.0666326840566569,-1.0840622485142,0.278337199784039,0.456797627243725
"Mef2b",0.346852674790971,-1.96213843591052,3.27076504388259,-0.599901983048391,0.548571560740471,NA
"Mef2bl",0,NA,NA,NA,NA,NA
"Mef2c",972.825570565321,0.603441655366957,0.0770655172357474,7.830242072093,4.86931509350791e-15,1.27371424723585e-13
"Mef2d",2431.80879754008,-0.140711462824376,0.0585025000195907,-2.40522136280084,0.0161626721466023,0.0518966589204445
"Mefv",351.758695408503,-1.51488643021621,0.11787892355173,-12.8512068533729,8.46787608917653e-38,8.02331259449476e-36
"Meg3",19.0799593716393,-0.706111808568318,0.445357656287487,-1.58549381289296,0.112854181553166,0.237620748936944
"Megf10",35.9977163550815,2.17798313227377,0.367166936167438,5.93186073617628,2.99520631274288e-09,4.3999348547657e-08
"Megf11",24.3027887712898,-0.596147386637168,0.430340357442609,-1.38529277193499,0.165962963006427,0.31717820865919
"Megf6",0.319525962697989,1.75865831208832,3.37026399677494,0.521816188218848,0.601798317357675,NA
"Megf8",992.64871720125,0.00396591015160941,0.0804152532542354,0.0493178842460528,0.960665967292381,0.980085524498553
"Megf9",1338.60169842239,-0.218716035997877,0.0718315905856653,-3.04484467369603,0.00232800506776655,0.01033961625801
"Mei1",0.326040372516312,-0.0906722681659233,3.39339265315267,-0.0267202406068992,0.978682869225443,NA
"Mei4",19.9661230619863,-0.332536491944904,0.435349741924145,-0.763837576829996,0.444964040738908,0.624392110811427
"Meig1",0.667897165952472,-0.0997255491000417,2.46885647386881,-0.040393417015355,0.967779478428484,NA
"Meikin",0,NA,NA,NA,NA,NA
"Meiob",0.503049757147626,-2.5081820065428,2.82775181708859,-0.886988027515507,0.375085346359003,NA
"Meioc",1.99399878540269,-0.563654044194656,1.37501387031689,-0.409926078829121,0.681860174226223,NA
"Meiosin",3.82821702804418,-0.722442122906939,1.01351259241499,-0.712810209082368,0.475963207385801,0.651582095774163
"Meis1",268.340464332524,1.12268606464928,0.129676257518651,8.65760692151222,4.8177156168248e-18,1.56209391340203e-16
"Meis2",8.31224947232551,0.129976693196362,0.674628896520438,0.192663987366607,0.84722212890488,0.91585050443511
"Meis3",18.8315907609461,1.28296819392,0.458391174831467,2.79885011833331,0.00512849365851379,0.0201768072309003
"Melk",612.906264172766,0.138469576590149,0.096725067237179,1.43157901612628,0.152264338529796,0.297874316772846
"Meltf",0,NA,NA,NA,NA,NA
"Memo1",757.62395600006,0.23644534211068,0.0802685892082343,2.94567706300765,0.00322248649776199,0.0136240721912074
"Men1",1442.56747563764,0.164434964519608,0.0681013708521292,2.41456174027174,0.0157541527388164,0.0508299422929462
"Meox1",1.65288460404988,-0.652247177779573,1.52938946253176,-0.426475527495685,0.669761376773751,NA
"Meox2",0,NA,NA,NA,NA,NA
"Mep1a",0,NA,NA,NA,NA,NA
"Mep1b",0,NA,NA,NA,NA,NA
"Mepce",1338.78329385333,-0.254250959470808,0.0689117615102905,-3.68951473447447,0.000224682215644336,0.00134031311221202
"Mepe",0,NA,NA,NA,NA,NA
"Mertk",42.1954702677937,-0.359513966379449,0.341046105725134,-1.05415062756705,0.291813960238057,0.472499902808975
"Mesd",1000.19217112162,-0.0035897872236922,0.0765315070519004,-0.0469060046244451,0.962588142365502,0.98087714453269
"Mesp1",0,NA,NA,NA,NA,NA
"Mesp2",8.77545568669319,0.738181748827035,0.720071434837192,1.02515071854494,0.305292077304686,0.486521806992283
"Mest",406.255412063952,-0.211610500228109,0.102522124413179,-2.06404716483721,0.0390132447246567,0.105014344819921
"Met",519.34579091482,0.763064492891444,0.107672140737386,7.08692599279295,1.37123662758288e-12,2.90514791098459e-11
"Metap1",1035.95332982716,0.139550738521238,0.0756890736127672,1.8437369075911,0.0652214914843245,0.157156334736529
"Metap1d",347.698915611574,0.0521213341984405,0.124708531674596,0.417945215925095,0.675987172391109,0.806898182049998
"Metap2",2904.29782621169,0.215085057835537,0.06755745737258,3.18373524109027,0.00145387925010783,0.00686297000016305
"Methig1",0.317231517854315,1.74961072137508,3.67287957363932,0.47635940310492,0.633818351723642,NA
"Metrn",627.438368290654,0.00616375011700442,0.0926252857419955,0.0665450051530565,0.946943928159474,0.972723525553203
"Metrnl",200.633139827854,-0.746084162068384,0.164984144802438,-4.52215673792042,6.12127043737081e-06,5.16823105491877e-05
"Mettl1",253.06597675496,-0.0258588012292752,0.142622204951564,-0.181309784391968,0.856124426475011,0.920804823959848
"Mettl13",344.829498742092,0.247944019350635,0.110238976530554,2.24915022938293,0.0245029397524494,0.0726273266385167
"Mettl14",393.406051726893,0.114994514362229,0.10879138348119,1.0570185862386,0.290503105012969,0.470962971102299
"Mettl15",131.392813268723,-0.0318708942149973,0.179340695065711,-0.177711445822822,0.858949595868603,0.922773276551534
"Mettl16",525.377143155108,0.0640703050821017,0.0941941715792132,0.68019394414676,0.496381666322575,0.670611806205497
"Mettl17",218.729560803509,0.273607889636117,0.142280475003512,1.92301782538583,0.0544778112581471,0.136254446547543
"Mettl18",103.570518385975,0.390117800110553,0.196976482073367,1.98052983789835,0.0476440239881654,0.122540918280525
"Mettl2",365.876984663043,-0.137339326805881,0.112787031798946,-1.21768721647628,0.223342856772175,0.392206798007562
"Mettl21a",210.148970068067,-0.559966877168442,0.146601477371993,-3.81965371158953,0.000133639158784146,0.000839490185290461
"Mettl21c",0.656669634719973,-0.0674007319766122,2.63397779410651,-0.0255889522407594,0.979585198020883,NA
"Mettl21e",0,NA,NA,NA,NA,NA
"Mettl22",148.55339003882,-0.868415402744005,0.169012630964167,-5.13816865514696,2.77428840738698e-07,2.97956478513759e-06
"Mettl23",259.608317186858,-0.189491809834829,0.126008737003902,-1.50379897728014,0.132633134611036,0.268366130121155
"Mettl24",1.81016003694664,0.700182490585161,1.45207160983639,0.482195565178811,0.629667026964272,NA
"Mettl25",111.049575481783,0.124419967165869,0.18550696551629,0.670702400956167,0.502410133029698,0.67510730540622
"Mettl25b",1019.81300671596,-0.0553492966555305,0.0784148392210066,-0.70585232598045,0.480279977645759,0.655294001499873
"Mettl26",323.19416308772,-0.196646755362227,0.124609523833884,-1.57810373807683,0.114541779595487,0.24022504316294
"Mettl27",107.815629417031,0.207577021010599,0.191564303577603,1.08358925506447,0.278546957065332,0.456965982372955
"Mettl3",502.645164484339,0.106433091669991,0.0954453341867948,1.11512094935612,0.264798595276483,0.441719487719134
"Mettl4",587.251389722849,-0.292643678123859,0.0909517744139562,-3.21756975066727,0.00129281588278243,0.00621973903550193
"Mettl5",539.550714002859,0.230557597979715,0.0931487175915627,2.47515590059608,0.0133178026942395,0.0444665475626966
"Mettl6",858.413956268547,-0.00478499148749639,0.0928714087090346,-0.0515227619997424,0.958908964483867,0.979387038185083
"Mettl8",343.848406106372,-0.139006343453158,0.111562649268235,-1.24599356832177,0.212766756430987,0.37850600093152
"Mettl9",2180.07068617395,-0.549609723680112,0.0630689305454954,-8.71442910045296,2.9222752685165e-18,9.6587993613467e-17
"Mex3a",181.603741933455,0.102334597542904,0.161030703858822,0.635497424345995,0.525104046031258,0.692679209920574
"Mex3b",71.9784081627719,-0.438585587740608,0.232107148079113,-1.88958242505792,0.0588138295064375,0.144472110360405
"Mex3c",857.443667249124,-0.0707678409977031,0.0756514398423139,-0.935446055557039,0.349558471449654,0.533186996046493
"Mex3d",244.360898232091,-0.137016063521329,0.128538483958417,-1.06595362962002,0.286444604010822,0.466200278786579
"Mexis",4.98534158292745,-2.74699815954319,1.0853805747496,-2.53090779718159,0.0113767750452989,0.0389229485250898
"Mfap1a",308.836722986456,-0.0766607726067525,0.116947840386109,-0.655512511848473,0.512137833435828,0.682485271033281
"Mfap1b",41.557094708143,-0.29894086133644,0.305905577087801,-0.977232465593911,0.328454078664979,0.51179980295164
"Mfap2",1.31618377018806,0.67274277717752,1.89667413727168,0.354696024982576,0.722817329178221,NA
"Mfap3",1254.87707324134,-0.0187703036307984,0.0671769032235056,-0.279416030363105,0.779925570348148,0.876260250480083
"Mfap3l",580.937611344839,-0.126324667323984,0.100128370063753,-1.2616271216994,0.207082992119791,0.371807604021795
"Mfap4",0.158615758927158,0.871112809542433,4.0804728567969,0.213483299635582,0.830950013847407,NA
"Mfap5",0.168200529969317,-1.05244054210006,4.0804728567969,-0.257921221151365,0.796467706711588,NA
"Mff",1264.15365174771,0.0133831934990446,0.0685608205532404,0.195201769626604,0.845234993747527,0.914758969038596
"Mfge8",655.738597550755,0.23761588939654,0.0938441461744713,2.53202676014307,0.0113405336041878,0.038822320477604
"Mfhas1",116.146704186817,-0.154359782502316,0.189736003016124,-0.813550301727387,0.415902618594915,0.598634413042136
"Mfn1",671.308388742375,0.0837310479413716,0.0859441962148842,0.974249008414959,0.329932916291791,0.513459794448079
"Mfn2",1635.03779628597,0.0662407502486447,0.0612478440130659,1.08151970597551,0.279465999786175,0.457813142479418
"Mfng",499.986072645272,0.12180121196931,0.101150852277538,1.20415408498103,0.228530028791546,0.398729375042437
"Mfrp",0,NA,NA,NA,NA,NA
"Mfsd1",1905.12110889801,0.191965651733694,0.0650960197174301,2.94896143523033,0.0031884376043701,0.0135035518605742
"Mfsd10",1938.71251346662,0.0506356329628602,0.0611908063664226,0.827503933509946,0.40795149351218,0.590980440146966
"Mfsd11",1535.32459606795,0.16465624101952,0.067432255765248,2.44180235631948,0.014614144962318,0.0479039481707348
"Mfsd12",912.137110065566,-0.135403829863912,0.0766863014421026,-1.76568470923247,0.0774487595011255,0.179371074591485
"Mfsd13a",3104.79985899666,-0.0857317427094833,0.0626536585458477,-1.36834375995375,0.171204499296926,0.324663364606002
"Mfsd13b",9.53893913999243,-1.08781679361451,0.631486504388655,-1.72262872769961,0.0849556865089778,0.192404241485271
"Mfsd14a",1292.21888823773,-0.0132078594472102,0.0676187098393664,-0.19532847459803,0.845135806868559,0.914758969038596
"Mfsd14b",3131.95863531814,-0.140691737636019,0.0585823369515319,-2.40160678042634,0.0163232442766358,0.0523294983342148
"Mfsd2a",18.0078692077874,0.580419216365616,0.47075312650966,1.23295881361227,0.217591130787546,0.38465982030915
"Mfsd2b",883.048326061158,0.13049358304337,0.108868143407535,1.19863882086133,0.23066841627679,0.401597574479445
"Mfsd3",158.579516031312,-0.217974264664791,0.168726165784118,-1.29188181128755,0.196398077550967,0.358434372673274
"Mfsd4a",1108.21610910635,-0.00816956487245568,0.0783973419189919,-0.104207166626865,0.917004946793277,0.957577442507128
"Mfsd4b1",0.167424613589154,-1.05244054210006,4.0804728567969,-0.257921221151365,0.796467706711588,NA
"Mfsd4b2",0.831417878804426,-1.96541430449113,2.44087523894314,-0.80520883375511,0.420699179686137,NA
"Mfsd4b3-ps",24.4330983224822,-1.29235096602706,0.408689447919289,-3.16218334631992,0.00156590937466776,0.00732690929628496
"Mfsd4b4",249.31609578121,-0.523165613971606,0.129710314775209,-4.03333855814214,5.49899642548718e-05,0.000378319419268591
"Mfsd4b5",2.82067023849613,-1.32923503891034,1.25981959693543,-1.05509950959945,0.291379816306986,0.472025338821775
"Mfsd5",1033.81874443355,0.084070067738542,0.0719899124427007,1.1678034447598,0.242886058293502,0.41745658814831
"Mfsd6",1189.95719563944,0.0328942930601281,0.0819484671054424,0.40140217653862,0.688124047184501,0.816016939558592
"Mfsd6l",11.2481650975073,0.768364199060793,0.628691401002712,1.22216432073878,0.221645493412602,0.390069537731083
"Mfsd8",189.796851180464,-0.0676379334838836,0.143473103696413,-0.471432845190303,0.637331665357545,0.77902182703884
"Mfsd9",87.9614574051059,-0.592611503815197,0.211716036907668,-2.79908651451681,0.00512474046910973,0.0201666932858021
"Mga",1800.37686190402,-0.300841061582739,0.0659149680497901,-4.56407809157236,5.01694031734685e-06,4.31704929931132e-05
"Mgam",583.320176821602,0.21394092096948,0.112940104350652,1.89428655303208,0.0581869849052979,0.143365938682441
"Mgarp",93.3263698632864,-3.75577513413053,0.288771619735715,-13.006039643258,1.13050903050675e-38,1.11449893151981e-36
"Mgat1",2097.79454494874,0.0307505659979989,0.0586368827842865,0.524423614248462,0.599983935627345,0.753143106037042
"Mgat2",1861.43358303345,0.362262551546266,0.0678926747970172,5.33581203906525,9.51178963997406e-08,1.11647331252414e-06
"Mgat3",1.01236812089667,-2.29888898023796,2.04286750584394,-1.12532456151054,0.260451525373589,NA
"Mgat4a",1043.50770850239,-0.0297538524553224,0.0752490773247187,-0.395404880872187,0.692544107517958,0.819548969866693
"Mgat4b",1175.4721707646,0.0166881205795417,0.0766771247071159,0.217641449692922,0.827708486347381,0.90700957087301
"Mgat4c",0.515053204760289,-2.53550376997456,2.805631231408,-0.903719541467367,0.366144134468445,NA
"Mgat4d",0,NA,NA,NA,NA,NA
"Mgat4e",0.806476538985133,1.79738156522052,2.28577216150792,0.786334524275068,0.431671531438261,NA
"Mgat4f",0.330666218927393,-0.0906723663461879,3.37646030478125,-0.026854266942748,0.978575970041416,NA
"Mgat5",1821.58022497486,0.18027411410559,0.0651001286702924,2.76918214737501,0.00561972079162941,0.0218026246818106
"Mgat5b",0,NA,NA,NA,NA,NA
"Mgl2",43.0268898091845,-1.55432100962995,0.318436768567033,-4.88109779729396,1.0549690462192e-06,1.02579800930835e-05
"Mgll",122.891522311331,-1.32330667084638,0.183640194459103,-7.20597511206124,5.7629929393503e-13,1.2649658247184e-11
"Mgme1",273.832450639431,-0.296170756657312,0.122669930040165,-2.41437128528841,0.0157623910901472,0.0508469037341517
"Mgmt",76.2427197990056,-0.695926380432946,0.227798036482695,-3.05501483321965,0.00225049391363935,0.0100634959877082
"Mgp",0.160910203770832,0.871112809542433,4.0804728567969,0.213483299635582,0.830950013847407,NA
"Mgrn1",1529.65245667234,-0.0754924676675644,0.070303244917226,-1.07381199482966,0.282906952826019,0.462015572319795
"Mgst1",2521.95710064712,-0.174321213390288,0.0597611121250116,-2.91696735873377,0.00353452759532635,0.0147279179424116
"Mgst2",841.97942366468,-0.676744671598472,0.0856881492150254,-7.8977627337971,2.83954013958461e-15,7.51993122369805e-14
"Mgst3",196.795206193085,-0.90977403019925,0.153463062966995,-5.92829318410588,3.06099618386128e-09,4.4888469403056e-08
"Mhrt",0,NA,NA,NA,NA,NA
"Mia",0.357304289643308,-1.99832106355915,3.50801747341145,-0.569643988008942,0.568919187232952,NA
"Mia2",1486.76454603113,0.138372269935057,0.0743929739559617,1.86001799063671,0.0628829806746535,0.152425985702987
"Mia3",1815.16654667742,0.121032423519767,0.0700262453141589,1.72838659243801,0.0839189376317108,0.190755362029699
"Miat",1.31886526395802,0.646261387233192,1.64106920822746,0.393805077807308,0.693724955193503,NA
"Mib1",2318.3950029177,-0.0997291078466992,0.0635177348191737,-1.57009862096963,0.116392169372312,0.242940698647018
"Mib2",772.884900068941,-0.253381440436787,0.0818308986065731,-3.09640300609425,0.00195883934880886,0.00892784743290623
"Mical1",1816.20822890048,0.275920525156623,0.0631048973820492,4.37241064645342,1.22882115263109e-05,9.71606154757684e-05
"Mical2",35.530334753539,0.701158902738027,0.336582272675398,2.083172405857,0.0372355113840333,0.101192815335384
"Mical3",473.163942526286,-0.625671780478161,0.110787447487324,-5.64749702848553,1.62800648780798e-08,2.15739321286441e-07
"Micall1",1120.29520828552,0.271106380740798,0.071078423636379,3.81418673728213,0.000136632128601455,0.000856084112159377
"Micall2",574.25360723149,0.058458515065009,0.0897150518923702,0.651602087185334,0.514657900938861,0.684618243546703
"Micos10",895.734989977907,0.0807207068006955,0.0855798013366137,0.943221479133777,0.345567629100694,0.52941281291182
"Micos13",676.920945276123,-0.0373042117434958,0.0894321613021472,-0.417123003630241,0.676588439866226,0.807163950889654
"Micu1",1722.51430644034,-0.0549582311177969,0.0650028707999164,-0.845473906636561,0.397846295404387,0.581111109780972
"Micu2",948.112492923231,-0.242744564151391,0.073202740732212,-3.3160584115203,0.000912967444900294,0.00461900319572071
"Micu3",74.58677326241,-0.0239139193851677,0.22593641256946,-0.105843582772723,0.915706456929405,0.956969073091923
"Mid1",644.742790567222,0.19403236529196,0.109571790784619,1.77082407709629,0.076589960798235,0.177719970260394
"Mid1ip1",1283.98071267156,0.0865753691715812,0.068021706836976,1.27276090526619,0.203102897897618,0.366824094423793
"Mid2",11.0306825306051,1.03319569072324,0.596802349355178,1.73121920823463,0.0834126747062464,0.189832288112494
"Mideas",1528.35860299721,-0.364591694427191,0.0786201183954982,-4.6373841946296,3.52846183986867e-06,3.11157790480662e-05
"Midn",2568.74934599819,-0.242315577487587,0.0600034165449213,-4.03836300398292,5.38255136274145e-05,0.000371206686176933
"Mief1",707.15419968695,-0.19987013205978,0.0839158203668253,-2.3817932207071,0.0172285685795856,0.0546971774245778
"Mief2",282.489950210009,-0.385033079544018,0.121932037825111,-3.15776793705587,0.00158982061668669,0.00743267286666433
"Mien1",460.443767514673,-0.24068893531674,0.108896773959117,-2.21024853690433,0.0270879181013901,0.0785287171883746
"Mier1",1810.70700437069,-0.0189106691317724,0.0667096636122303,-0.28347720716591,0.776811051431305,0.874373843859616
"Mier2",383.206175683607,0.469044993080051,0.106973166176527,4.38469767554633,1.16146971099955e-05,9.24783656447125e-05
"Mier3",670.101336840942,-0.440272155323953,0.0844264381738648,-5.21486118385419,1.83954940911789e-07,2.02802295879157e-06
"Mif",4929.99421435857,-1.13120994195496,0.0519066939438067,-21.7931418090235,2.69510881010129e-105,1.20960738832309e-102
"Mif4gd",832.895336339267,0.0839375722829812,0.0815553424691851,1.02920997866812,0.303381014227305,0.484859112771362
"Miga1",513.822331560428,0.277868588070189,0.0971816025326648,2.85927151671317,0.00424615177607372,0.0171973684495221
"Miga2",216.252159080851,0.196795442441817,0.149745068036626,1.31420316556725,0.188777843507804,0.348140800283909
"Miip",890.073295792276,0.0801339160870015,0.075735590974078,1.05807474473169,0.290021367339884,0.470328576046532
"Mill1",0,NA,NA,NA,NA,NA
"Mill2",17.1372014475973,-0.908367043303255,0.474043404516204,-1.91621069853363,0.0553382821452939,0.137732325761935
"Milr1",1006.71806726679,0.437669374713514,0.0822855660552231,5.31890823257857,1.0439176848225e-07,1.21280763723758e-06
"Minar1",0.168200529969317,-1.05244054210006,4.0804728567969,-0.257921221151365,0.796467706711588,NA
"Minar2",0,NA,NA,NA,NA,NA
"Mindy1",1306.17352336994,0.0158784780010765,0.0672845106085424,0.235990094264884,0.813440356752685,0.90009896090424
"Mindy2",1391.07423741212,-0.259150805037768,0.0683438116077898,-3.79186935790145,0.000149517566799348,0.000928969800277919
"Mindy3",659.647282547089,0.153299404034922,0.0858483334492562,1.78570040763267,0.0741477793431536,0.173421609530648
"Mindy4",31.3815374994083,-0.0762727105785455,0.341634920561665,-0.223257945801177,0.82333475559742,0.904766382520231
"Mindy4b-ps",0.321820407541664,1.76703246430812,3.65232985649202,0.483809659515614,0.628520959117598,NA
"Mink1",2184.30220827125,-0.0166342177449356,0.0650618398401972,-0.255667804442543,0.798207357402087,0.889132324221642
"Minpp1",1100.97818966664,-0.0209617776647656,0.0747256608397732,-0.280516457522026,0.779081300843709,0.875657808480919
"Mios",383.497326020877,0.100591099351663,0.108769249744211,0.924811926056492,0.355063745962984,0.53912001166404
"Miox",0.503825673527789,-2.50998354355514,2.82628308802553,-0.88808638957276,0.37449428324794,NA
"Mip",2.48185316222375,0.102534983747497,1.20355915377306,0.0851931402175448,0.93210784406935,NA
"Mipep",583.606390791599,0.0131547075190593,0.0942723903398085,0.139539344145647,0.88902396790635,0.941141426672306
"Mipepos",25.488875408062,-0.10837094676081,0.414661441918787,-0.261348019867337,0.793824138422021,0.886154645947609
"Mipol1",53.1868192304809,0.00901255883247667,0.265824572701993,0.0339041599535658,0.972953575933595,0.985673558147211
"Mir100",0,NA,NA,NA,NA,NA
"Mir100hg",0.167424613589154,-1.05244054210006,4.0804728567969,-0.257921221151365,0.796467706711588,NA
"Mir101a",0,NA,NA,NA,NA,NA
"Mir101b",0,NA,NA,NA,NA,NA
"Mir101c",0,NA,NA,NA,NA,NA
"Mir103-1",0,NA,NA,NA,NA,NA
"Mir103-2",0.357304289643308,-1.99832106355915,3.50801747341145,-0.569643988008942,0.568919187232952,NA
"Mir105",0,NA,NA,NA,NA,NA
"Mir106a",0,NA,NA,NA,NA,NA
"Mir106b",1.78240931920364,2.08840501870451,1.63647781286327,1.27615846807634,0.20189950671687,NA
"Mir107",0,NA,NA,NA,NA,NA
"Mir10a",0,NA,NA,NA,NA,NA
"Mir10b",0,NA,NA,NA,NA,NA
"Mir1187",0,NA,NA,NA,NA,NA
"Mir1188",0,NA,NA,NA,NA,NA
"Mir1190",0.513501371999963,-2.53196184633575,2.80845918935835,-0.901548384939937,0.367296820112933,NA
"Mir1191",0,NA,NA,NA,NA,NA
"Mir1191b",0.806919377145298,3.09229366264287,2.22677373409951,1.38868786499917,0.164927685832242,NA
"Mir1192",0.503825673527789,-2.50998354355514,2.82628308802553,-0.88808638957276,0.37449428324794,NA
"Mir1193",0,NA,NA,NA,NA,NA
"Mir1195",0,NA,NA,NA,NA,NA
"Mir1197",0,NA,NA,NA,NA,NA
"Mir1198",2.85726831763058,-0.271075819793745,1.15898095075346,-0.233891523081132,0.815069194312091,0.901082848835983
"Mir1199",0,NA,NA,NA,NA,NA
"Mir12178",0.167424613589154,-1.05244054210006,4.0804728567969,-0.257921221151365,0.796467706711588,NA
"Mir12179",0,NA,NA,NA,NA,NA
"Mir12180",0,NA,NA,NA,NA,NA
"Mir12181",1.0251474848895,-2.31500489451457,2.12474749614785,-1.08954353339004,0.275914268329105,NA
"Mir12182",0,NA,NA,NA,NA,NA
"Mir12183",0.480473123192553,2.3464358722594,2.87394822538528,0.816450293548638,0.414242641666295,NA
"Mir12184",0,NA,NA,NA,NA,NA
"Mir12185",0.178652144821654,-1.05244054210006,4.0804728567969,-0.257921221151365,0.796467706711588,NA
"Mir12186",0,NA,NA,NA,NA,NA
"Mir12187",0,NA,NA,NA,NA,NA
"Mir12188",0,NA,NA,NA,NA,NA
"Mir12189",0,NA,NA,NA,NA,NA
"Mir12190",0,NA,NA,NA,NA,NA
"Mir12191",0,NA,NA,NA,NA,NA
"Mir12192",0.321857364265396,1.76712494382801,3.3612288450453,0.52573776594619,0.599070420103628,NA
"Mir12193",0.677518893718364,-1.57182458434971,2.32255298243534,-0.676765867662381,0.498554517482872,NA
"Mir12194",0,NA,NA,NA,NA,NA
"Mir12195",0,NA,NA,NA,NA,NA
"Mir12196",0,NA,NA,NA,NA,NA
"Mir12197",0.158615758927158,0.871112809542433,4.0804728567969,0.213483299635582,0.830950013847407,NA
"Mir12198",0,NA,NA,NA,NA,NA
"Mir12199",0,NA,NA,NA,NA,NA
"Mir122",0,NA,NA,NA,NA,NA
"Mir12200",0,NA,NA,NA,NA,NA
"Mir12201",0.163241605338238,0.871112809542433,4.0804728567969,0.213483299635582,0.830950013847407,NA
"Mir12202",0.160910203770832,0.871112809542433,4.0804728567969,0.213483299635582,0.830950013847407,NA
"Mir12203",0,NA,NA,NA,NA,NA
"Mir12204",0,NA,NA,NA,NA,NA
"Mir12205",0.168200529969317,-1.05244054210006,4.0804728567969,-0.257921221151365,0.796467706711588,NA
"Mir12206",0,NA,NA,NA,NA,NA
"Mir1224",0,NA,NA,NA,NA,NA
"Mir1231",0,NA,NA,NA,NA,NA
"Mir124-2hg",0,NA,NA,NA,NA,NA
"Mir1247",0,NA,NA,NA,NA,NA
"Mir1249",2.20084448612751,-1.26597944892176,1.33646516213161,-0.947259595530777,0.343506514132333,NA
"Mir124a-1",0,NA,NA,NA,NA,NA
"Mir124a-1hg",0,NA,NA,NA,NA,NA
"Mir124a-2",0,NA,NA,NA,NA,NA
"Mir124a-3",0,NA,NA,NA,NA,NA
"Mir1251",0,NA,NA,NA,NA,NA
"Mir1258",0.495883662675969,0.789833108823054,2.91849313498093,0.270630449445349,0.786675274191222,NA
"Mir125a",0,NA,NA,NA,NA,NA
"Mir125b-1",0,NA,NA,NA,NA,NA
"Mir125b-2",0,NA,NA,NA,NA,NA
"Mir1264",0,NA,NA,NA,NA,NA
"Mir126a",0,NA,NA,NA,NA,NA
"Mir126b",0,NA,NA,NA,NA,NA
"Mir127",0,NA,NA,NA,NA,NA
"Mir128-1",0,NA,NA,NA,NA,NA
"Mir128-2",0,NA,NA,NA,NA,NA
"Mir129-1",0,NA,NA,NA,NA,NA
"Mir129-2",0,NA,NA,NA,NA,NA
"Mir1291",0.978897033929099,-0.0835697674759387,2.10536992682681,-0.039693626479169,0.968337383006942,NA
"Mir1298",0,NA,NA,NA,NA,NA
"Mir129b",0,NA,NA,NA,NA,NA
"Mir1306",0,NA,NA,NA,NA,NA
"Mir130a",0,NA,NA,NA,NA,NA
"Mir130b",1.02855457676025,-3.53370839388053,2.04665741228645,-1.72657542618859,0.0842439423997923,NA
"Mir130c",15.5692829705286,0.0926997349556579,0.484676124604663,0.191261195362719,0.848320961445294,0.91642605419252
"Mir132",0,NA,NA,NA,NA,NA
"Mir133a-1",0,NA,NA,NA,NA,NA
"Mir133a-1hg",2.53885500195967,-1.09876564686995,1.22190430908917,-0.899223972529398,0.368533373829861,NA
"Mir133a-2",0.657482507823867,-0.071927675618712,2.35655879541538,-0.0305223344134868,0.975650481391438,NA
"Mir133b",0,NA,NA,NA,NA,NA
"Mir133c",0,NA,NA,NA,NA,NA
"Mir134",0,NA,NA,NA,NA,NA
"Mir135a-1",2.49049717600826,-0.660215936961736,1.33303068813222,-0.495274372030251,0.620406458738063,NA
